CVE_id,Description,cwe_value,cvss,severity,publishedDate,lastModifiedDate,version,cwe_cd,cwe_name,year
CVE-2021-44415,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. ModifyUser param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44414,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. DelUser param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44413,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. AddUser param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44412,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. GetRec param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44411,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. Search param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44410,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. UpgradePrepare param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44409,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. TestWifi param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44408,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. TestFtp param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44407,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. TestEmail param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44406,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. GetAutoFocus param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44404,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. GetZoomFocus param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44403,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. GetPtzTattern param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44402,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. GetPtzSerial param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44401,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. PtzCtrl param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44400,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. GetPtzPatrol param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44399,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. GetPtzPreset param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44398,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. rtmp=stop param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44397,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. rtmp=start param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44396,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. Preview param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44395,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. GetMask param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44393,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. GetIsp param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44392,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. GetImage param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44391,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. GetEnc param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44390,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. Format param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44389,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. GetAbility param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44388,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. Login param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44387,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. SetPtzPreset param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44386,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. SetPtzPatrol param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44385,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. SetPtzSerial param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44384,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. SetPtzTattern param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,7.5,HIGH,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44383,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. SetAutoUpgrade param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44382,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot.SetIrLights param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44381,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. SetPowerLed param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44380,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. SetTime param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44379,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. SetAutoMaint param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
CVE-2021-44378,A denial of service vulnerability exists in the cgiserver.cgi JSON command parser functionality of reolink RLC-410W v3.0.0.136_20121102. A specially-crafted HTTP request can lead to a reboot. SetEnc param is not object. An attacker can send an HTTP request to trigger this vulnerability.,CWE-20,6.5,MEDIUM,2022-01-28T22:15Z,2022-04-28T17:15Z,3.1,20, Improper Input Validation,2022
